scenario,sample_id,weighted_effective_task_hour_multiplier,adjusted_robot_stock_million,adjusted_annual_production_robots,production_multiple_of_ifr_2024,adjusted_annual_operating_cost_billion_usd,stock_multiplier_vs_baseline,production_multiplier_vs_baseline,cost_multiplier_vs_baseline,passes_ifr_installation_count_basis
aether_automation_push,764,0.335354,4.212697,795731.8597,1.467934,269.269473,3.487130,3.403474,4.494123,false
aether_automation_push,765,0.343630,4.194078,784885.8068,1.447926,277.222186,3.471718,3.357084,4.626854,false
aether_automation_push,766,0.341324,4.785994,883677.7337,1.630173,348.973228,3.961686,3.779633,5.824383,false
aether_automation_push,767,0.354086,3.963552,735315.6276,1.356481,273.250439,3.280895,3.145064,4.560565,false
aether_automation_push,768,0.317709,4.614263,847943.2979,1.564252,333.604357,3.819533,3.626791,5.567875,false
aether_automation_push,769,0.342137,4.656942,834196.3496,1.538892,380.560458,3.854861,3.567993,6.351575,false
aether_automation_push,770,0.348992,4.059995,751465.2106,1.386273,282.711611,3.360728,3.214139,4.718473,false
aether_automation_push,771,0.367974,3.936827,723504.0994,1.334691,289.581078,3.258773,3.094544,4.833124,false
aether_automation_push,772,0.297409,5.236418,965305.3286,1.780756,383.097386,4.334532,4.128767,6.393917,false
aether_automation_push,773,0.293202,5.042829,945462.5279,1.744151,333.036230,4.174285,4.043897,5.558393,false
aether_automation_push,774,0.328611,4.170619,786021.3967,1.450021,275.975792,3.452299,3.361941,4.606051,false
aether_automation_push,775,0.351864,3.809719,711380.9511,1.312327,253.980072,3.153558,3.042692,4.238942,false
aether_automation_push,776,0.321722,4.276809,809083.6689,1.492565,267.602214,3.540199,3.460582,4.466296,false
aether_automation_push,777,0.332198,4.345983,815228.8043,1.503901,283.223109,3.597459,3.486866,4.727010,false
aether_automation_push,778,0.349288,3.968620,760446.7049,1.402841,233.412165,3.285091,3.252554,3.895662,false
aether_automation_push,779,0.296945,5.279770,980178.3999,1.808194,372.056459,4.370417,4.192382,6.209643,false
aether_automation_push,780,0.302692,5.031012,956337.1782,1.764212,313.955775,4.164503,4.090409,5.239939,false
aether_automation_push,781,0.354583,3.921499,744492.0648,1.373409,244.639259,3.246086,3.184313,4.083043,false
aether_automation_push,782,0.339112,3.752999,714245.2674,1.317611,226.431921,3.106607,3.054943,3.779161,false
aether_automation_push,783,0.326636,4.890231,890962.7560,1.643612,376.880329,4.047970,3.810792,6.290154,false
aether_automation_push,784,0.349531,4.354982,782337.5748,1.443225,341.991127,3.604908,3.346185,5.707851,false
aether_automation_push,785,0.333793,4.443240,823980.7632,1.520047,313.341194,3.677965,3.524299,5.229682,false
aether_automation_push,786,0.310060,4.856269,891227.7424,1.644101,358.807874,4.019857,3.811926,5.988524,false
aether_automation_push,787,0.352540,4.535345,823789.4366,1.519694,352.727297,3.754207,3.523481,5.887038,false
aether_automation_push,788,0.336946,4.464209,826920.6090,1.525470,316.641774,3.695323,3.536874,5.284769,false
aether_automation_push,789,0.336708,4.309250,802570.4245,1.480550,297.007132,3.567053,3.432724,4.957066,false
aether_automation_push,790,0.302987,4.642788,880711.5399,1.624701,290.753748,3.843145,3.766946,4.852696,false
aether_automation_push,791,0.383440,3.667679,678453.9658,1.251585,252.045800,3.035982,2.901858,4.206659,false
aether_automation_push,792,0.336577,4.103411,766249.5584,1.413546,271.872937,3.396666,3.277374,4.537575,false
aether_automation_push,793,0.320709,4.555170,844553.4255,1.557998,318.243518,3.770618,3.612292,5.311502,false
aether_automation_push,794,0.315110,5.510914,1002829.8724,1.849980,428.607897,4.561751,4.289266,7.153490,false
aether_automation_push,795,0.355519,3.916333,722011.0541,1.331937,279.192988,3.241809,3.088158,4.659747,false
aether_automation_push,796,0.320457,4.309829,803797.9408,1.482814,288.795269,3.567532,3.437974,4.820009,false
aether_automation_push,797,0.344149,3.905069,738171.6943,1.361749,249.660025,3.232486,3.157280,4.166840,false
aether_automation_push,798,0.344805,4.134003,762453.0095,1.406543,297.432611,3.421989,3.261135,4.964167,false
aether_automation_push,799,0.313913,4.602234,851480.5856,1.570777,332.400120,3.809575,3.641921,5.547777,false
aether_automation_push,800,0.342607,3.969013,742728.2317,1.370155,259.722020,3.285416,3.176769,4.334775,false
aether_automation_push,801,0.291433,5.274875,970765.3960,1.790829,384.003081,4.366365,4.152121,6.409033,false
aether_automation_push,802,0.293145,5.083941,934453.2016,1.723842,369.768693,4.208316,3.996808,6.171460,false
aether_automation_push,803,0.341951,4.604662,836201.6273,1.542591,355.712686,3.811585,3.576570,5.936865,false
aether_automation_push,804,0.295861,5.114722,951354.1201,1.755020,366.437401,4.233796,4.069096,6.115861,false
aether_automation_push,805,0.340430,4.315472,800672.5865,1.477049,295.473172,3.572203,3.424607,4.931464,false
aether_automation_push,806,0.327184,4.403310,810394.8468,1.494984,318.856442,3.644913,3.466190,5.321732,false
aether_automation_push,807,0.303724,4.983488,923307.8879,1.703281,354.947054,4.125165,3.949138,5.924086,false
aether_automation_push,808,0.303877,4.901521,917072.9838,1.691779,330.376393,4.057315,3.922470,5.514001,false
aether_automation_push,809,0.317804,4.415352,816366.5473,1.506000,307.274787,3.654881,3.491732,5.128433,false
aether_automation_push,810,0.315198,4.532623,837037.4841,1.544133,325.344503,3.751954,3.580145,5.430018,false
aether_automation_push,811,0.337386,4.534372,830526.5574,1.532122,341.930193,3.753402,3.552297,5.706834,false
aether_automation_push,812,0.332361,4.783862,878712.9375,1.621014,355.286907,3.959921,3.758398,5.929758,false
aether_automation_push,813,0.323045,4.266749,792437.1367,1.461856,289.674941,3.531872,3.389382,4.834691,false
aether_automation_push,814,0.335911,4.134114,763420.5291,1.408327,292.223347,3.422081,3.265273,4.877224,false
aether_automation_push,815,0.302680,5.257369,967727.5718,1.785225,381.601830,4.351874,4.139128,6.368956,false
aether_automation_push,816,0.349813,4.204719,767860.7953,1.416519,319.500496,3.480526,3.284265,5.332481,false
aether_automation_push,817,0.309097,4.562471,861520.8827,1.589299,283.313497,3.776660,3.684865,4.728518,false
aether_automation_push,818,0.332252,4.283667,813858.8527,1.501374,257.219825,3.545876,3.481006,4.293013,false
aether_automation_push,819,0.304360,4.820890,908618.4714,1.676183,315.762863,3.990571,3.886309,5.270100,false
aether_automation_push,820,0.347023,4.307429,798591.1709,1.473209,301.265658,3.565546,3.415704,5.028141,false
aether_automation_push,821,0.335696,4.609024,849206.5422,1.566582,339.629356,3.815196,3.632194,5.668433,false
aether_automation_push,822,0.299776,5.448038,987579.8716,1.821848,431.252569,4.509703,4.224039,7.197630,false
aether_automation_push,823,0.366183,4.114086,737507.4264,1.360524,327.128965,3.405503,3.154439,5.459801,false
aether_automation_push,824,0.311591,4.707005,887484.0228,1.637195,309.195994,3.896301,3.795913,5.160498,false
aether_automation_push,825,0.308146,4.955312,921383.5326,1.699731,352.513226,4.101841,3.940907,5.883466,false
aether_automation_push,826,0.261386,6.456638,1175673.5231,2.168835,501.690952,5.344589,5.028546,8.373250,false
aether_automation_push,827,0.303267,5.016054,940312.1174,1.734650,345.184937,4.152122,4.021867,5.761156,false
aether_automation_push,828,0.331688,4.404116,831920.3958,1.534693,288.913239,3.645580,3.558258,4.821978,false
aether_automation_push,829,0.347446,3.971557,734788.6114,1.355508,280.783407,3.287522,3.142810,4.686291,false
aether_automation_push,830,0.340335,4.683022,855278.8703,1.577784,358.437403,3.876449,3.658166,5.982340,false
aether_automation_push,831,0.364316,3.837043,702361.7632,1.295689,278.186860,3.176176,3.004115,4.642954,false
aether_automation_push,832,0.324989,4.918084,903448.3802,1.666645,367.336584,4.071026,3.864195,6.130868,false
aether_automation_push,833,0.276142,5.453304,1017451.0818,1.876953,379.297981,4.514063,4.351803,6.330505,false
aether_automation_push,834,0.312760,4.405466,825346.6856,1.522566,283.976652,3.646697,3.530142,4.739586,false
aether_automation_push,835,0.321555,4.996348,925976.1499,1.708204,357.164783,4.135810,3.960550,5.961100,false
aether_automation_push,836,0.286169,5.221364,1007411.1709,1.858432,302.155003,4.322070,4.308861,5.042984,false
aether_automation_push,837,0.297110,4.930464,931891.1587,1.719115,320.653009,4.081273,3.985850,5.351717,false
aether_automation_push,838,0.297860,4.529600,851164.9849,1.570195,292.147252,3.749452,3.640571,4.875954,false
aether_automation_push,839,0.340592,4.159254,776443.2225,1.432351,283.148836,3.442891,3.320974,4.725770,false
aether_automation_push,840,0.342127,4.372217,810089.4553,1.494420,308.945240,3.619175,3.464884,5.156313,false
aether_automation_push,841,0.328613,4.456815,829317.9999,1.529892,308.506154,3.689203,3.547128,5.148985,false
aether_automation_push,842,0.369850,3.859476,717753.2381,1.324082,268.420024,3.194745,3.069947,4.479945,false
aether_automation_push,843,0.297405,4.814841,915388.0788,1.688671,297.327013,3.985564,3.915263,4.962405,false
aether_automation_push,844,0.327574,4.687522,844277.2219,1.557489,372.569345,3.880174,3.611111,6.218203,false
aether_automation_push,845,0.330416,4.297255,783056.9115,1.444552,321.250753,3.557124,3.349261,5.361693,false
aether_automation_push,846,0.349162,4.350159,794165.1634,1.465044,320.240893,3.600916,3.396773,5.344838,false
aether_automation_push,847,0.334719,4.341727,811408.1130,1.496853,296.530143,3.593937,3.470524,4.949105,false
aether_automation_push,848,0.323135,4.568263,844470.3739,1.557845,326.265479,3.781455,3.611937,5.445389,false
aether_automation_push,849,0.337705,4.218732,783636.5348,1.445621,288.257746,3.492125,3.351741,4.811038,false
aether_automation_push,850,0.311166,4.984702,910192.1307,1.679086,382.003451,4.126170,3.893039,6.375659,false
aether_automation_push,851,0.342443,4.016939,744721.2617,1.373832,276.037266,3.325088,3.185294,4.607077,false
aether_automation_push,852,0.358265,3.965926,735979.5262,1.357705,278.899287,3.282861,3.147904,4.654845,false
aether_automation_push,853,0.307400,4.841998,924521.8968,1.705521,298.129536,4.008044,3.954330,4.975799,false
aether_automation_push,854,0.343266,4.314253,788606.6791,1.454790,326.273120,3.571195,3.372999,5.445517,false
aether_automation_push,855,0.319485,4.518612,831968.6258,1.534782,322.812436,3.740356,3.558465,5.387758,false
aether_automation_push,856,0.334807,4.409174,824004.7957,1.520091,294.676917,3.649766,3.524402,4.918174,false
aether_automation_push,857,0.316577,4.510981,836304.4717,1.542781,312.445132,3.734039,3.577010,5.214727,false
aether_automation_push,858,0.304896,4.787279,891908.2573,1.645356,324.066716,3.962749,3.814836,5.408692,false
aether_automation_push,859,0.345277,4.467972,810761.6282,1.495660,348.336883,3.698438,3.467759,5.813762,false
aether_automation_push,860,0.334664,4.174551,773815.7629,1.427504,285.671577,3.455554,3.309736,4.767875,false
aether_automation_push,861,0.338864,4.977702,909868.1330,1.678488,386.949670,4.120375,3.891654,6.458212,false
aether_automation_push,862,0.341683,4.441273,822319.0429,1.516981,317.888543,3.676337,3.517192,5.305578,false
aether_automation_push,863,0.353143,4.056276,754697.9248,1.392236,278.856484,3.357649,3.227965,4.654130,false
aether_automation_push,864,0.301342,4.803870,898103.6187,1.656785,326.544881,3.976483,3.841335,5.450052,false
aether_automation_push,865,0.334766,4.755240,857517.4654,1.581914,381.177415,3.936228,3.667741,6.361872,false
aether_automation_push,866,0.329730,4.154220,783419.6352,1.445221,263.996178,3.438724,3.350813,4.406111,false
aether_automation_push,867,0.319122,4.879286,912819.4621,1.683933,333.217828,4.038910,3.904277,5.561424,false
aether_automation_push,868,0.356064,3.829389,713655.0571,1.316522,257.696952,3.169840,3.052418,4.300977,false
aether_automation_push,869,0.313408,4.492843,851309.5712,1.570462,287.740697,3.719025,3.641189,4.802408,false
aether_automation_push,870,0.298414,4.782617,902048.5341,1.664063,306.977633,3.958891,3.858208,5.123474,false
aether_automation_push,871,0.333454,4.337238,797298.0781,1.470823,316.349073,3.590221,3.410173,5.279884,false
aether_automation_push,872,0.328608,4.348740,810047.8922,1.494344,292.737071,3.599741,3.464706,4.885798,false
aether_automation_push,873,0.322111,4.204459,787186.3877,1.452170,272.719070,3.480310,3.366924,4.551697,false
aether_automation_push,874,0.338057,4.490738,841266.5995,1.551935,305.521067,3.717282,3.598234,5.099164,false
aether_automation_push,875,0.328304,4.431362,824863.2928,1.521675,307.181147,3.668133,3.528074,5.126871,false
aether_automation_push,876,0.321422,4.634635,883743.2896,1.630294,289.856301,3.836396,3.779913,4.837718,false
aether_automation_push,877,0.332640,4.192289,796340.3330,1.469057,263.588289,3.470237,3.406077,4.399303,false
aether_automation_push,878,0.322489,4.819723,908416.5017,1.675810,320.523719,3.989605,3.885445,5.349559,false
aether_automation_push,879,0.339916,4.518498,820285.0647,1.513229,352.700683,3.740261,3.508492,5.886594,false
aether_automation_push,880,0.387873,3.691519,686880.2232,1.267129,250.483947,3.055716,2.937898,4.180591,false
aether_automation_push,881,0.302836,5.117909,935375.4821,1.725543,393.272613,4.236433,4.000753,6.563742,false
aether_automation_push,882,0.324816,4.496884,848378.6864,1.565055,288.193271,3.722370,3.628653,4.809962,false
aether_automation_push,883,0.339454,4.364847,812673.7296,1.499188,298.578430,3.613074,3.475937,4.983291,false
aether_automation_push,884,0.364270,3.822344,713486.4228,1.316211,256.470063,3.164009,3.051697,4.280500,false
aether_automation_push,885,0.310677,5.226946,945223.0026,1.743709,413.112279,4.326691,4.042872,6.894867,false
aether_automation_push,886,0.326062,4.711808,871218.7399,1.607189,343.118358,3.900277,3.726344,5.726665,false
aether_automation_push,887,0.325278,4.401441,824645.0619,1.521272,289.780172,3.643365,3.527141,4.836447,false
aether_automation_push,888,0.300521,4.878687,921949.5104,1.700775,318.424909,4.038414,3.943328,5.314530,false
aether_automation_push,889,0.307525,4.908585,898870.3205,1.658200,366.836917,4.063162,3.844614,6.122529,false
aether_automation_push,890,0.327477,4.386649,820632.3759,1.513870,300.587740,3.631121,3.509978,5.016826,false
aether_automation_push,891,0.334174,4.580622,847266.4768,1.563003,333.343454,3.791686,3.623896,5.563521,false
aether_automation_push,892,0.311200,4.498139,856057.8723,1.579221,277.880645,3.723409,3.661498,4.637844,false
aether_automation_push,893,0.292388,5.921844,1101014.6591,2.031108,424.347580,4.901904,4.709218,7.082385,false
aether_automation_push,894,0.312560,5.419586,977645.8739,1.803522,438.918376,4.486152,4.181550,7.325572,false
aether_automation_push,895,0.346335,4.108215,776247.7066,1.431991,266.074198,3.400643,3.320137,4.440793,false
aether_automation_push,896,0.311561,4.802584,911728.7565,1.681921,305.380338,3.975419,3.899612,5.096815,false
aether_automation_push,897,0.343675,4.461062,829264.3057,1.529793,309.725561,3.692717,3.546898,5.169337,false
aether_automation_push,898,0.300658,4.999157,931669.9547,1.718707,349.654216,4.138135,3.984904,5.835748,false
aether_automation_push,899,0.328203,4.268094,798316.7996,1.472703,289.072707,3.532985,3.414530,4.824640,false
aether_automation_push,900,0.343223,4.077375,768302.5689,1.417334,263.450011,3.375115,3.286155,4.396995,false
aether_automation_push,901,0.340214,4.270509,782123.8814,1.442831,312.745657,3.534985,3.345271,5.219743,false
aether_automation_push,902,0.331851,4.806205,872853.3470,1.610205,370.272383,3.978415,3.733335,6.179867,false
aether_automation_push,903,0.333970,4.195438,780280.7459,1.439431,291.859853,3.472843,3.337387,4.871157,false
aether_automation_push,904,0.340338,4.468199,818970.6982,1.510804,326.847982,3.698625,3.502871,5.455111,false
aether_automation_push,905,0.363651,4.002638,733783.4419,1.353654,293.138234,3.313249,3.138511,4.892494,false
aether_automation_push,906,0.293013,5.608456,1014633.9214,1.871756,445.855949,4.642492,4.339754,7.441361,false
aether_automation_push,907,0.341424,4.207965,777420.3600,1.434154,298.199834,3.483213,3.325153,4.976972,false
aether_automation_push,908,0.332185,4.511572,830085.7375,1.531309,326.599570,3.734528,3.550411,5.450965,false
aether_automation_push,909,0.349619,3.854805,736001.1778,1.357745,232.756891,3.190879,3.147996,3.884726,false
aether_automation_push,910,0.316566,5.026954,926001.5753,1.708250,372.129555,4.161144,3.960659,6.210863,false
aether_automation_push,911,0.333382,4.232897,770072.5051,1.420599,311.717991,3.503851,3.293725,5.202591,false
